Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
10:30 am,13.7,12.8,100,WNW,11 6,17 9,1016.5,17.2,2024-04-06
10:10 am,13.5,11.0,100,SW,19 10,28 15,1016.0,12.4,2024-04-06
10:08 am,13.5,11.0,100,SW,19 10,28 15,1016.1,12.2,2024-04-06
10:00 am,13.4,10.7,100,WSW,20 11,30 16,1016.3,11.2,2024-04-06
9:55 am,13.4,10.3,100,WSW,22 12,30 16,1016.4,10.2,2024-04-06
9:34 am,13.5,11.0,100,WSW,19 10,26 14,1017.5,5.6,2024-04-06
9:30 am,13.5,11.4,100,W,17 9,26 14,1017.7,5.0,2024-04-06
9:02 am,13.6,11.1,99,W,19 10,24 13,1018.1,0.2,2024-04-06
9:00 am,13.6,11.4,99,W,17 9,24 13,1018.2,37.4,2024-04-06
8:39 am,14.0,12.4,99,W,15 8,22 12,1018.2,36.2,2024-04-06
8:30 am,13.8,12.5,100,WNW,13 7,15 8,1018.1,35.4,2024-04-06
8:18 am,13.7,12.4,100,W,13 7,17 9,1018.1,34.0,2024-04-06
8:13 am,13.7,12.4,100,WSW,13 7,17 9,1018.0,33.4,2024-04-06
8:00 am,13.6,11.5,100,S,17 9,22 12,1017.9,32.2,2024-04-06
7:39 am,13.6,11.1,100,SSW,19 10,24 13,1017.8,30.2,2024-04-06
7:30 am,13.6,11.9,100,SSW,15 8,19 10,1018.1,28.8,2024-04-06
7:02 am,13.9,12.6,99,S,13 7,15 8,1018.3,23.0,2024-04-06
7:01 am,13.9,12.6,99,S,13 7,15 8,1018.3,22.8,2024-04-06
7:00 am,13.9,12.6,99,S,13 7,15 8,1018.3,22.6,2024-04-06
6:30 am,14.1,13.3,99,ESE,11 6,17 9,1018.2,16.8,2024-04-06
6:21 am,14.2,13.0,99,SE,13 7,20 11,1018.1,15.4,2024-04-06
6:00 am,14.3,12.8,99,SE,15 8,19 10,1017.6,12.8,2024-04-06
5:30 am,14.3,12.8,99,SSE,15 8,20 11,1017.5,10.0,2024-04-06
5:00 am,14.2,13.0,98,SSE,13 7,19 10,1017.7,8.8,2024-04-06
4:30 am,14.3,13.0,96,SSE,13 7,17 9,1018.1,8.2,2024-04-06
4:00 am,14.9,12.6,89,SE,17 9,30 16,1018.1,6.8,2024-04-06
3:30 am,14.9,12.3,90,SE,19 10,35 19,1018.3,6.8,2024-04-06
3:00 am,14.9,12.3,93,ESE,20 11,33 18,1018.7,6.8,2024-04-06
2:30 am,15.1,13.3,96,SE,17 9,26 14,1019.4,6.6,2024-04-06
2:00 am,15.0,13.2,96,ESE,17 9,28 15,1019.9,6.4,2024-04-06
1:30 am,15.0,14.1,99,SE,13 7,19 10,1020.5,5.8,2024-04-06
1:00 am,14.4,13.7,99,SE,11 6,15 8,1020.7,5.4,2024-04-06
12:30 am,13.6,13.0,99,S,9 5,11 6,1021.0,5.2,2024-04-06
12:13 am,13.5,12.5,99,S,11 6,15 8,1021.2,5.0,2024-04-06
12:00 am,13.5,12.1,99,S,13 7,17 9,1021.4,5.0,2024-04-06
